x, y
0.5, 0.108591
0.6, 0.105729
0.7, 0.108083
0.8, 0.127313
0.9, 0.148942
1, 0.154816
1.1, 0.149926
1.2, 0.14325
1.3, 0.135486
1.4, 0.127694
1.5, 0.119476
1.6, 0.111349
1.7, 0.10258
1.8, 0.0945487
1.9, 0.0875113
2, 0.0802779
2.1, 0.0722959
2.2, 0.0639113
2.3, 0.0564335
2.4, 0.0507497
2.5, 0.0469813
2.6, 0.044838
2.7, 0.0437934
2.8, 0.0438594
2.9, 0.0446162
3, 0.0461812
3.1, 0.0483839
3.2, 0.0509833
3.3, 0.0535053
3.4, 0.0556575
3.5, 0.0577141
3.6, 0.0599771
3.7, 0.0624193
3.8, 0.0650696
3.9, 0.0678766
4, 0.0707538
4.1, 0.0735891
4.2, 0.0763091
4.3, 0.0790339
4.4, 0.0820293
4.5, 0.0854463
4.6, 0.0892685
4.7, 0.0933691
4.8, 0.0976518
4.9, 0.102069
5, 0.106565
