x, y
0.5, 0.017487
0.6, 0.0174879
0.7, 0.0175957
0.8, 0.0178137
0.9, 0.0181832
1, 0.0187568
1.1, 0.019339
1.2, 0.0196346
1.3, 0.0195558
1.4, 0.0191378
1.5, 0.0185034
1.6, 0.0176523
1.7, 0.0166265
1.8, 0.0155246
1.9, 0.0144107
2, 0.0133728
2.1, 0.0125074
2.2, 0.0118547
2.3, 0.0113822
2.4, 0.0110377
2.5, 0.0107447
2.6, 0.0104425
2.7, 0.010118
2.8, 0.00978523
2.9, 0.00945178
3, 0.00912141
3.1, 0.00878756
3.2, 0.00845502
3.3, 0.00813736
3.4, 0.00784872
3.5, 0.00759644
3.6, 0.00738023
3.7, 0.00719177
3.8, 0.00701815
3.9, 0.00684785
4, 0.00667687
4.1, 0.00650631
4.2, 0.00633796
4.3, 0.00617305
4.4, 0.00601379
4.5, 0.00586345
4.6, 0.00572601
4.7, 0.00560411
4.8, 0.00549819
4.9, 0.00540854
5, 0.00533559
