x, y
0.5, 0.0237449
0.6, 0.0216933
0.7, 0.0183094
0.8, 0.0139502
0.9, 0.00982304
1, 0.00611014
1.1, 0.00323675
1.2, 0.00151465
1.3, 0.000912945
1.4, 0.00081956
1.5, 0.000847439
1.6, 0.000909745
1.7, 0.00100326
1.8, 0.00112674
1.9, 0.00127583
2, 0.0014451
2.1, 0.00162949
2.2, 0.00182366
2.3, 0.0020283
2.4, 0.00224263
2.5, 0.00246578
2.6, 0.00269667
2.7, 0.00293433
2.8, 0.00317791
2.9, 0.0034264
3, 0.0036795
3.1, 0.00393642
3.2, 0.00419735
3.3, 0.00445938
3.4, 0.00470739
3.5, 0.00495443
3.6, 0.00521118
3.7, 0.00547187
3.8, 0.00572882
3.9, 0.00595447
4, 0.00617153
4.1, 0.0064002
4.2, 0.00802075
4.3, 0.00841594
4.4, 0.00868932
4.5, 0.00899355
4.6, 0.00931915
4.7, 0.0096588
4.8, 0.0100004
4.9, 0.010345
5, 0.010683
