x, y
0.5, 0.0862493
0.6, 0.0860433
0.7, 0.0852524
0.8, 0.0706
0.9, 0.0541341
1, 0.0386498
1.1, 0.0217004
1.2, 0.00977265
1.3, 0.00284542
1.4, 0.00157983
1.5, 0.00164828
1.6, 0.00178911
1.7, 0.00199797
1.8, 0.00225182
1.9, 0.00252675
2, 0.00281999
2.1, 0.003135
2.2, 0.0034743
2.3, 0.00383521
2.4, 0.00421091
2.5, 0.00460484
2.6, 0.00501362
2.7, 0.00542439
2.8, 0.00584321
2.9, 0.00627499
3, 0.00671857
3.1, 0.00782239
3.2, 0.00822236
3.3, 0.00864238
3.4, 0.00906465
3.5, 0.00949979
3.6, 0.00993702
3.7, 0.0103896
3.8, 0.010855
3.9, 0.0113321
4, 0.0117711
4.1, 0.0122529
4.2, 0.0127546
4.3, 0.0132714
4.4, 0.0138001
4.5, 0.0143356
4.6, 0.0148758
4.7, 0.0154196
4.8, 0.015972
4.9, 0.0165263
5, 0.0170675
