x, y
0.5, 44.7887
0.6, 781.117
0.7, 75482.1
0.8, 25838.3
0.9, 45644.8
1, 22705.1
1.1, 45404.7
1.2, 17956.1
1.3, 614.51
1.4, 12.1059
1.5, 71791.8
1.6, 1317.4
1.7, 67471.7
1.8, 66831.8
1.9, 71789.3
2, 66831.8
2.1, 66833
2.2, 66831.8
2.3, 66835.5
2.4, 66831.8
2.5, 49044.2
2.6, 15.4532
2.7, 920.882
2.8, 45404.7
2.9, 22.6415
3, 18.7544
3.1, 240.262
3.2, 951.469
3.3, 717.308
3.4, 531.899
3.5, 24.9914
3.6, 24.0339
3.7, 4649.94
3.8, 2343.32
3.9, 685.793
4, 28.0366
4.1, 30.1465
4.2, 30.5771
4.3, 6445.03
4.4, 191.231
4.5, 206.041
4.6, 34.1165
4.7, 35.0395
4.8, 36.0363
4.9, 42.6339
5, 43.1241
