x, y
0.5, 0.00880782
0.6, 0.00880121
0.7, 0.00870423
0.8, 0.00846985
0.9, 0.00804487
1, 0.00741537
1.1, 0.00669575
1.2, 0.00596163
1.3, 0.00524495
1.4, 0.00456931
1.5, 0.0039475
1.6, 0.00337652
1.7, 0.00285168
1.8, 0.00238782
1.9, 0.00200677
2, 0.00171707
2.1, 0.00151573
2.2, 0.00139018
2.3, 0.00132268
2.4, 0.00128627
2.5, 0.00126068
2.6, 0.00124021
2.7, 0.00122885
2.8, 0.001234
2.9, 0.0012649
3, 0.00133229
3.1, 0.00143984
3.2, 0.00158679
3.3, 0.00177035
3.4, 0.00198515
3.5, 0.00222616
3.6, 0.00248915
3.7, 0.00277137
3.8, 0.00306803
3.9, 0.00337364
4, 0.00368459
4.1, 0.00399847
4.2, 0.00431418
4.3, 0.00463196
4.4, 0.00495146
4.5, 0.00527194
4.6, 0.00559314
4.7, 0.00591551
4.8, 0.00623978
4.9, 0.00656653
5, 0.00689624
