x, y
0.5, 0.118127
0.6, 0.109692
0.7, 0.100123
0.8, 0.1398
0.9, 0.183538
1, 0.216572
1.1, 0.227703
1.2, 0.218507
1.3, 0.199338
1.4, 0.184704
1.5, 0.170185
1.6, 0.157063
1.7, 0.144006
1.8, 0.130699
1.9, 0.120704
2, 0.11243
2.1, 0.104682
2.2, 0.0942221
2.3, 0.0851628
2.4, 0.0785299
2.5, 0.0760261
2.6, 0.0763596
2.7, 0.0767555
2.8, 0.0760016
2.9, 0.0758734
3, 0.0775292
3.1, 0.0814969
3.2, 0.0875644
3.3, 0.0937856
3.4, 0.098247
3.5, 0.100516
3.6, 0.100615
3.7, 0.100107
3.8, 0.0997736
3.9, 0.100428
4, 0.10044
4.1, 0.0992121
4.2, 0.0970113
4.3, 0.0947266
4.4, 0.0927549
4.5, 0.0918054
4.6, 0.0914409
4.7, 0.0913455
4.8, 0.0920281
4.9, 0.0936025
5, 0.0957023
