x, y
0.5, 0.533671
0.6, 0.0654427
0.7, 0.00933503
0.8, 0.000768301
0.9, 0.000572091
1, 0.000384777
1.1, 0.000689619
1.2, 0.00834762
1.3, 0.0321762
1.4, 0.0748111
1.5, 0.132971
1.6, 0.200771
1.7, 0.271979
1.8, 0.341805
1.9, 0.407045
2, 0.465931
2.1, 0.517704
2.2, 0.562877
2.3, 0.602949
2.4, 0.639625
2.5, 0.674131
2.6, 0.707117
2.7, 0.738915
2.8, 0.769459
2.9, 0.798658
3, 0.826308
3.1, 0.852117
3.2, 0.873465
3.3, 0.884391
3.4, 0.880466
3.5, 0.866687
3.6, 0.866038
3.7, 0.921651
3.8, 1.07503
3.9, 1.33724
4, 1.69311
4.1, 2.12158
4.2, 2.60159
4.3, 3.109
4.4, 3.61845
4.5, 4.10598
4.6, 4.55062
4.7, 4.93424
4.8, 5.24193
4.9, 5.46231
5, 5.58781
