x, y
0.5, 0.0736731
0.6, 0.072914
0.7, 0.0708534
0.8, 0.0566684
0.9, 0.0435786
1, 0.0275313
1.1, 0.0102484
1.2, 0.00489263
1.3, 0.00144194
1.4, 6.56795e-05
1.5, 6.41859e-05
1.6, 6.29856e-05
1.7, 6.2018e-05
1.8, 6.12718e-05
1.9, 6.0717e-05
2, 6.03018e-05
2.1, 5.99843e-05
2.2, 5.97474e-05
2.3, 5.9598e-05
2.4, 5.95698e-05
2.5, 5.97199e-05
2.6, 6.01197e-05
2.7, 6.08638e-05
2.8, 6.20888e-05
2.9, 6.39871e-05
3, 6.67949e-05
3.1, 7.0762e-05
3.2, 7.61299e-05
3.3, 8.3114e-05
3.4, 9.18784e-05
3.5, 0.000102531
3.6, 0.000115123
3.7, 0.000129655
3.8, 0.000146097
3.9, 0.000164397
4, 0.000184501
4.1, 0.000206345
4.2, 0.000229854
4.3, 0.00025495
4.4, 0.000281551
4.5, 0.000309563
4.6, 0.000338709
4.7, 0.000369064
4.8, 0.000400539
4.9, 0.000433027
5, 0.000466417
