x, y
0.5, 32.0148
0.6, 356.814
0.7, 310.245
0.8, 4263.22
0.9, 2048.29
1, 286.402
1.1, 6480.08
1.2, 3750.02
1.3, 3932.63
1.4, 4311.18
1.5, 5307.91
1.6, 5291.06
1.7, 4269.74
1.8, 6575.35
1.9, 8843.59
2, 9603.85
2.1, 10565.9
2.2, 11263.2
2.3, 12098.7
2.4, 11446.7
2.5, 12372
2.6, 12715.8
2.7, 13048.7
2.8, 12972.7
2.9, 13059.2
3, 13165.6
3.1, 13517.5
3.2, 12789.9
3.3, 13410.6
3.4, 11012.1
3.5, 9688.98
3.6, 6999.67
3.7, 7754.02
3.8, 1704.32
3.9, 2028.97
4, 2050.05
4.1, 2050.06
4.2, 2329.39
4.3, 2329.39
4.4, 2882.58
4.5, 1646.66
4.6, 1619.98
4.7, 1619.99
4.8, 1646.66
4.9, 1184.83
5, 2050.71
