x, y
0.5, 0.132885
0.6, 0.132885
0.7, 0.127458
0.8, 0.103691
0.9, 0.0627394
1, 0.0222772
1.1, 0.000383184
1.2, 0.000338324
1.3, 0.00028709
1.4, 0.00024267
1.5, 0.000209812
1.6, 0.00018666
1.7, 0.000170319
1.8, 0.000159107
1.9, 0.000151576
2, 0.0138633
2.1, 0.0138639
2.2, 0.0138645
2.3, 0.0138651
2.4, 0.0138656
2.5, 0.0138661
2.6, 0.0138664
2.7, 0.0138668
2.8, 0.0138671
2.9, 0.0138674
3, 0.0138676
3.1, 0.0138678
3.2, 0.0138679
3.3, 0.0138679
3.4, 0.0138679
3.5, 0.0138679
3.6, 0.0138677
3.7, 0.0138674
3.8, 0.0138669
3.9, 0.0138662
4, 0.0138653
4.1, 0.0138642
4.2, 0.0138629
4.3, 0.0138615
4.4, 0.0138599
4.5, 0.0138583
4.6, 0.0138566
4.7, 0.0138549
4.8, 0.0138532
4.9, 0.0218493
5, 0.0218479
