x, y
0.5, 0.0660771
0.6, 0.0376529
0.7, 0.0322371
0.8, 0.0319519
0.9, 0.0223663
1, 0.0208198
1.1, 0.0155626
1.2, 0.012395
1.3, 0.0106828
1.4, 0.0101868
1.5, 0.0104825
1.6, 0.0113539
1.7, 0.012444
1.8, 0.0137064
1.9, 0.0151262
2, 0.0166841
2.1, 0.0183702
2.2, 0.0201857
2.3, 0.0221303
2.4, 0.0674242
2.5, 0.0717151
2.6, 0.0758208
2.7, 0.0796399
2.8, 0.0814174
2.9, 0.0817938
3, 0.0823191
3.1, 0.0829852
3.2, 0.0837883
3.3, 0.0845438
3.4, 0.0851696
3.5, 0.0858832
3.6, 0.0866564
3.7, 0.0875191
3.8, 0.0884653
3.9, 0.0894875
4, 0.0905758
4.1, 0.091722
4.2, 0.0929124
4.3, 0.0876621
4.4, 0.0846937
4.5, 0.0855608
4.6, 0.0869639
4.7, 0.0878383
4.8, 0.0884794
4.9, 0.0884504
5, 0.0883119
