x, y
0.5, 0.215275
0.6, 0.215302
0.7, 0.216533
0.8, 0.219691
0.9, 0.221803
1, 0.221202
1.1, 0.216812
1.2, 0.207795
1.3, 0.195456
1.4, 0.181591
1.5, 0.167231
1.6, 0.152828
1.7, 0.139392
1.8, 0.127565
1.9, 0.117816
2, 0.110428
2.1, 0.105343
2.2, 0.102033
2.3, 0.0996408
2.4, 0.0975197
2.5, 0.0953313
2.6, 0.0929856
2.7, 0.0905824
2.8, 0.0883019
2.9, 0.0862384
3, 0.0844225
3.1, 0.0828454
3.2, 0.0815259
3.3, 0.0805196
3.4, 0.0798795
3.5, 0.0796043
3.6, 0.0796394
3.7, 0.0799478
3.8, 0.0805162
3.9, 0.081332
4, 0.0823756
4.1, 0.0836149
4.2, 0.0850223
4.3, 0.0865775
4.4, 0.0882562
4.5, 0.0900401
4.6, 0.0919198
4.7, 0.0938905
4.8, 0.095949
4.9, 0.0980935
5, 0.100321
