x, y
0.5, 0
0.6, 0
0.7, 0
0.8, 0
0.9, 1.64639e-09
1, 5.78924e-09
1.1, 7.18003e-09
1.2, 7.37882e-09
1.3, 6.57095e-09
1.4, 5.33965e-09
1.5, 4.04436e-09
1.6, 2.83157e-09
1.7, 3.77902e-09
1.8, 9.96891e-09
1.9, 1.86003e-08
2, 2.70222e-08
2.1, 3.38623e-08
2.2, 3.88328e-08
2.3, 4.2058e-08
2.4, 4.37001e-08
2.5, 4.39554e-08
2.6, 4.31022e-08
2.7, 4.15955e-08
2.8, 3.9829e-08
2.9, 3.79886e-08
3, 3.6132e-08
3.1, 3.42532e-08
3.2, 3.23274e-08
3.3, 3.03374e-08
3.4, 2.82824e-08
3.5, 2.61756e-08
3.6, 2.41092e-08
3.7, 2.24945e-08
3.8, 2.25387e-08
3.9, 2.77072e-08
4, 4.18553e-08
4.1, 6.56642e-08
4.2, 9.79217e-08
4.3, 1.37178e-07
4.4, 1.82071e-07
4.5, 2.3134e-07
4.6, 2.83372e-07
4.7, 3.36035e-07
4.8, 3.86917e-07
4.9, 4.33647e-07
5, 4.74101e-07
