x, y
0.5, 0.597267
0.6, 0.598292
0.7, 0.622994
0.8, 0.640654
0.9, 0.615726
1, 0.568257
1.1, 0.522218
1.2, 0.488264
1.3, 0.469068
1.4, 0.468064
1.5, 0.472371
1.6, 0.475403
1.7, 0.478881
1.8, 0.481858
1.9, 0.479702
2, 0.470423
2.1, 0.45545
2.2, 0.437043
2.3, 0.417308
2.4, 0.398426
2.5, 0.382483
2.6, 0.370513
2.7, 0.362451
2.8, 0.357658
2.9, 0.355532
3, 0.355454
3.1, 0.357373
3.2, 0.36147
3.3, 0.367897
3.4, 0.376338
3.5, 0.386224
3.6, 0.396968
3.7, 0.408121
3.8, 0.419338
3.9, 0.430414
4, 0.441384
4.1, 0.452464
4.2, 0.463847
4.3, 0.475687
4.4, 0.488133
4.5, 0.50134
4.6, 0.51539
4.7, 0.530299
4.8, 0.546037
4.9, 0.562533
5, 0.579694
