x, y
0.5, 0.00124714
0.6, 0.00124703
0.7, 0.00123967
0.8, 0.0012138
0.9, 0.00118828
1, 0.00123817
1.1, 0.00140298
1.2, 0.0016385
1.3, 0.00187465
1.4, 0.00207224
1.5, 0.00222221
1.6, 0.00232822
1.7, 0.00239399
1.8, 0.00241977
1.9, 0.00240576
2, 0.00235513
2.1, 0.00227576
2.2, 0.00217376
2.3, 0.00206204
2.4, 0.00196892
2.5, 0.00194119
2.6, 0.0020329
2.7, 0.00228619
2.8, 0.00271185
2.9, 0.00329968
3, 0.0040355
3.1, 0.00490845
3.2, 0.00591186
3.3, 0.00704207
3.4, 0.00829826
3.5, 0.00968379
3.6, 0.0112076
3.7, 0.0128848
3.8, 0.0147338
3.9, 0.0167726
4, 0.0190135
4.1, 0.0214612
4.2, 0.0241135
4.3, 0.0269625
4.4, 0.0299966
4.5, 0.0332014
4.6, 0.036562
4.7, 0.0400632
4.8, 0.0436911
4.9, 0.0474326
5, 0.0512756
