x, y
0.5, 438.829
0.6, 20494.9
0.7, 32601.4
0.8, 37919.2
0.9, 35339.7
1, 12481.4
1.1, 1.64661
1.2, 1.33508
1.3, 1.123
1.4, 0.947752
1.5, 0.784121
1.6, 0.632465
1.7, 0.497971
1.8, 0.383546
1.9, 0.291842
2, 0.234375
2.1, 0.224799
2.2, 0.254736
2.3, 0.302043
2.4, 0.35082
2.5, 0.394253
2.6, 0.432887
2.7, 0.469603
2.8, 0.506565
2.9, 0.54342
3, 0.578179
3.1, 0.610346
3.2, 0.640399
3.3, 0.668649
3.4, 0.694465
3.5, 0.716347
3.6, 0.73242
3.7, 0.741376
3.8, 0.742771
3.9, 0.737313
4, 0.727137
4.1, 0.714697
4.2, 0.701909
4.3, 0.689874
4.4, 0.678969
4.5, 0.669211
4.6, 0.660384
4.7, 0.652084
4.8, 0.643874
4.9, 0.635383
5, 0.62636
