x, y
0.5, 69.1017
0.6, 148.804
0.7, 3765.36
0.8, 60309.1
0.9, 4515.21
1, 1062.8
1.1, 1578.31
1.2, 865.914
1.3, 165135
1.4, 264216
1.5, 15.483
1.6, 15.0561
1.7, 14.637
1.8, 14.1856
1.9, 13.6524
2, 13.0914
2.1, 12.553
2.2, 12.084
2.3, 11.7117
2.4, 11.4532
2.5, 11.3283
2.6, 11.3351
2.7, 11.4488
2.8, 11.6386
2.9, 11.886
3, 12.19
3.1, 12.5346
3.2, 12.8674
3.3, 13.2632
3.4, 13.7127
3.5, 14.2168
3.6, 14.7828
3.7, 15.4275
3.8, 30.5912
3.9, 17.1396
4, 18.0544
4.1, 19.0183
4.2, 20.0011
4.3, 20.2926
4.4, 21.4478
4.5, 22.3728
4.6, 23.2493
4.7, 23.8304
4.8, 24.8651
4.9, 25.9575
5, 27.0197
