x, y
0.5, 0.0971
0.6, 0.0539464
0.7, 0.0539194
0.8, 0.0351333
0.9, 0.028727
1, 0.0234175
1.1, 0.0151201
1.2, 0.00764406
1.3, 0.00651759
1.4, 0.00577223
1.5, 0.00534254
1.6, 0.00512356
1.7, 0.00497771
1.8, 0.00484088
1.9, 0.00470298
2, 0.00456451
2.1, 0.00443185
2.2, 0.00432409
2.3, 0.00427142
2.4, 0.00430549
2.5, 0.00444686
2.6, 0.00472178
2.7, 0.00516298
2.8, 0.00579305
2.9, 0.00661466
3, 0.00761166
3.1, 0.00875488
3.2, 0.0100076
3.3, 0.0113337
3.4, 0.0127041
3.5, 0.0140996
3.6, 0.015481
3.7, 0.0167989
3.8, 0.0179963
3.9, 0.0191508
4, 0.0203103
4.1, 0.0215278
4.2, 0.0227897
4.3, 0.0240834
4.4, 0.0253975
4.5, 0.0267225
4.6, 0.0280498
4.7, 0.0293724
4.8, 0.030684
4.9, 0.0356943
5, 0.0414948
